ID,Institution,Ranking1,Ranking2,Ranking3,TS,SaT,SaC,Expenditure,SSR,CP,Continuation,VAS,ET,SaF,AccountingFinanceRank,AccountingFinanceGS,AccountingFinanceSaT,AccountingFinanceSaC,AccountingFinanceContinuation,AgricultureForestryFoodRank,AgricultureForestryFoodGS,AgricultureForestryFoodSaT,AgricultureForestryFoodSaC,AgricultureForestryFoodContinuation,AmericanStudiesRank,AmericanStudiesGS,AmericanStudiesSaT,AmericanStudiesSaC,AmericanStudiesContinuation,AnatomyPhysiologyRank,AnatomyPhysiologyGS,AnatomyPhysiologySaT,AnatomyPhysiologySaC,AnatomyPhysiologyContinuation,AnthropologyRank,AnthropologyGS,AnthropologySaT,AnthropologySaC,AnthropologyContinuation,ArchitectureRank,ArchitectureGS,ArchitectureSaT,ArchitectureSaC,ArchitectureContinuation,ArtRank,ArtGS,ArtSaT,ArtSaC,ArtContinuation,BiosciencesRank,BiosciencesGS,BiosciencesSaT,BiosciencesSaC,BiosciencesContinuation,BuildingandtownandcountryplanningRank,BuildingandtownandcountryplanningGS,BuildingandtownandcountryplanningSaT,BuildingandtownandcountryplanningSaC,BuildingandtownandcountryplanningContinuation,BusinessManagementMarketingRank,BusinessManagementMarketingGS,BusinessManagementMarketingSaT,BusinessManagementMarketingSaC,BusinessManagementMarketingContinuation,ChemistryRank,ChemistryGS,ChemistrySaT,ChemistrySaC,ChemistryContinuation,ClassicsAncientHistoryRank,ClassicsAncientHistoryGS,ClassicsAncientHistorySaT,ClassicsAncientHistorySaC,ClassicsAncientHistoryContinuation,ComputerScienceInformationSystemsRank,ComputerScienceInformationSystemsGS,ComputerScienceInformationSystemsSaT,ComputerScienceInformationSystemsSaC,ComputerScienceInformationSystemsContinuation,CriminologyRank,CriminologyGS,CriminologySaT,CriminologySaC,CriminologyContinuation,DentisitryRank,DentisitryGS,DentisitrySaT,DentisitrySaC,DentisitryContinuation,DesignCraftsRank,DesignCraftsGS,DesignCraftsSaT,DesignCraftsSaC,DesignCraftsContinuation,DramaDanceRank,DramaDanceGS,DramaDanceSaT,DramaDanceSaC,DramaDanceContinuation,EarthMarineSciencesRank,EarthMarineSciencesGS,EarthMarineSciencesSaT,EarthMarineSciencesSaC,EarthMarineSciencesContinuation,EconomicsRank,EconomicsGS,EconomicsSaT,EconomicsSaC,EconomicsContinuation,EducationRank,EducationGS,EducationSaT,EducationSaC,EducationContinuation,EngineeringChemicalRank,EngineeringChemicalGS,EngineeringChemicalSaT,EngineeringChemicalSaC,EngineeringChemicalContinuation,EngineeringCivilRank,EngineeringCivilGS,EngineeringCivilSaT,EngineeringCivilSaC,EngineeringCivilContinuation,EngineeringElectronicElectricalRank,EngineeringElectronicElectricalGS,EngineeringElectronicElectricalSaT,EngineeringElectronicElectricalSaC,EngineeringElectronicElectricalContinuation,EngineeringGeneralRank,EngineeringGeneralGS,EngineeringGeneralSaT,EngineeringGeneralSaC,EngineeringGeneralContinuation,EngineeringMaterialsMineralRank,EngineeringMaterialsMineralGS,EngineeringMaterialsMineralSaT,EngineeringMaterialsMineralSaC,EngineeringMaterialsMineralContinuation,EngineeringMechanicalRank,EngineeringMechanicalGS,EngineeringMechanicalSaT,EngineeringMechanicalSaC,EngineeringMechanicalContinuation,EnglishCreativeWritingRank,EnglishCreativeWritingGS,EnglishCreativeWritingSaT,EnglishCreativeWritingSaC,EnglishCreativeWritingContinuation,FashionTextilesRank,FashionTextilesGS,FashionTextilesSaT,FashionTextilesSaC,FashionTextilesContinuation,FilmProductionPhotographyRank,FilmProductionPhotographyGS,FilmProductionPhotographySaT,FilmProductionPhotographySaC,FilmProductionPhotographyContinuation,ForensicScienceArchaeologyRank,ForensicScienceArchaeologyGS,ForensicScienceArchaeologySaT,ForensicScienceArchaeologySaC,ForensicScienceArchaeologyContinuation,GeographyEnvironmentalStudiesRank,GeographyEnvironmentalStudiesGS,GeographyEnvironmentalStudiesSaT,GeographyEnvironmentalStudiesSaC,GeographyEnvironmentalStudiesContinuation,HealthProfessionsRank,HealthProfessionsGS,HealthProfessionsSaT,HealthProfessionsSaC,HealthProfessionsContinuation,HistoryRank,HistoryGS,HistorySaT,HistorySaC,HistoryContinuation,HistoryofArtRank,HistoryofArtGS,HistoryofArtSaT,HistoryofArtSaC,HistoryofArtContinuation,HospitalityEventManagementTourismRank,HospitalityEventManagementTourismGS,HospitalityEventManagementTourismSaT,HospitalityEventManagementTourismSaC,HospitalityEventManagementTourismContinuation,JournalismPublishingPublicRelationsRank,JournalismPublishingPublicRelationsGS,JournalismPublishingPublicRelationsSaT,JournalismPublishingPublicRelationsSaC,JournalismPublishingPublicRelationsContinuation,MathematicsRank,MathematicsGS,MathematicsSaT,MathematicsSaC,MathematicsContinuation,MediaFilmStudiesRank,MediaFilmStudiesGS,MediaFilmStudiesSaT,MediaFilmStudiesSaC,MediaFilmStudiesContinuation,MedicineRank,MedicineGS,MedicineSaT,MedicineSaC,MedicineContinuation,ModernLanguagesLinguisticsRank,ModernLanguagesLinguisticsGS,ModernLanguagesLinguisticsSaT,ModernLanguagesLinguisticsSaC,ModernLanguagesLinguisticsContinuation,MusicRank,MusicGS,MusicSaT,MusicSaC,MusicContinuation,NursingMidwiferyRank,NursingMidwiferyGS,NursingMidwiferySaT,NursingMidwiferySaC,NursingMidwiferyContinuation,PharmacyPharmacologyRank,PharmacyPharmacologyGS,PharmacyPharmacologySaT,PharmacyPharmacologySaC,PharmacyPharmacologyContinuation,PhilosophyRank,PhilosophyGS,PhilosophySaT,PhilosophySaC,PhilosophyContinuation,PhysicsRank,PhysicsGS,PhysicsSaT,PhysicsSaC,PhysicsContinuation,PoliticsRank,PoliticsGS,PoliticsSaT,PoliticsSaC,PoliticsContinuation,PsychologyRank,PsychologyGS,PsychologySaT,PsychologySaC,PsychologyContinuation,ReligiousstudiesandtheologyRank,ReligiousstudiesandtheologyGS,ReligiousstudiesandtheologySaT,ReligiousstudiesandtheologySaC,ReligiousstudiesandtheologyContinuation,SocialPolicyAdministrationRank,SocialPolicyAdministrationGS,SocialPolicyAdministrationSaT,SocialPolicyAdministrationSaC,SocialPolicyAdministrationContinuation,SocialWorkRank,SocialWorkGS,SocialWorkSaT,SocialWorkSaC,SocialWorkContinuation,SociologyRank,SociologyGS,SociologySaT,SociologySaC,SociologyContinuation,SportsscienceRank,SportsscienceGS,SportsscienceSaT,SportsscienceSaC,SportsscienceContinuation,VeterinaryScienceRank,VeterinaryScienceGS,VeterinaryScienceSaT,VeterinaryScienceSaC,VeterinaryScienceContinuation
45,Aberystwyth,108,81,45,66.6,91,91,4.5,16.6,74,92,3.4,120,81,15,86,89,89,94,9,75.8,88,83,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68.2,95,95,0,38,78.2,94,96,94,0,0,0,0,0,65,61.7,83,78,91,0,0,0,0,0,0,0,0,0,0,55,59.8,81,85,87,46,64.3,85,86,88,0,0,0,0,0,0,0,0,0,0,55,68.8,94,93,86,34,30.4,88,81,0,29,74.3,86,89,0,46,61.7,95,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,73.8,99,97,93,0,0,0,0,0,43,79,88,80,93,0,0,0,0,0,24,77.8,93,92,95,0,0,0,0,0,51,65.4,96,92,93,0,0,0,0,0,17,79,92,88,0,0,0,0,0,0,52,60.3,96,88,92,0,0,0,0,0,0,0,0,0,0,8,88.1,98,97,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,46.7,88,91,93,18,69.6,97,93,91,39,65.3,93,96,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,66,85,88,0,0,0,0,0,0,
46,Reading,32,29,46,66.5,85,85,5.9,15,76,94,5.7,138,71,25,83.7,79,80,94,5,82,82,90,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47.2,83,75,94,72,66.8,90,86,96,11,79.3,84,85,95,34,67.9,75,75,95,21,74.7,84,89,95,15,54,97,96,94,101,43,70,70,89,0,0,0,0,0,0,0,0,0,0,23,76.8,86,87,0,61,67.2,87,79,0,7,67.4,88,89,0,63,57.6,80,80,94,8,81.2,86,94,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,73.8,94,90,95,0,0,0,0,0,30,85.3,87,78,0,14,75,94,92,98,18,80.4,86,89,96,26,76.7,89,86,0,38,70.7,92,87,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,83,87,93,0,0,0,0,0,0,0,0,0,0,34,77.3,92,86,93,0,0,0,0,0,0,0,0,0,0,11,75.5,86,91,93,32,44.3,93,93,92,0,0,0,0,0,56,56.5,91,89,92,78,53.2,87,82,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,Bangor,55,63,47,66.2,89,90,3.4,16.7,69,92,4,134,78,59,73.2,84,88,91,4,87.2,93,93,95,0,0,0,0,0,23,55.7,83,76,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,59.7,91,93,95,0,0,0,0,0,113,47.4,78,84,87,26,71,87,88,92,0,0,0,0,0,59,58,82,81,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52.8,93,90,93,0,0,0,0,0,57,52.3,84,84,90,0,0,0,0,0,0,0,0,0,0,16,81.9,86,91,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,74.8,94,96,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,73.7,93,92,94,0,0,0,0,0,56,63.9,96,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,68.4,95,93,91,0,0,0,0,0,20,82.8,97,97,95,23,83.4,99,100,97,20,63.7,82,82,90,0,0,0,0,0,27,46.3,98,95,0,0,0,0,0,0,0,0,0,0,0,35,66.4,93,92,94,0,0,0,0,0,20,61.7,78,82,91,0,0,0,0,0,36,70.6,91,93,89,8,87.1,91,93,90,0,0,0,0,0,
48,Northumbria,50,48,48,66.1,85,85,3.9,16.7,72,91,6.6,144,73,67,70.7,86,94,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70.8,93,92,98,56,44.2,80,79,86,69,67.7,83,79,97,17,75.4,81,84,92,72,60.3,81,86,91,47,55.5,89,87,93,0,0,0,0,0,81,50.3,71,66,85,41,67.7,87,90,91,0,0,0,0,0,21,77.9,86,85,90,40,74.6,84,77,93,0,0,0,0,0,0,0,0,0,0,11,77.7,84,85,97,0,0,0,0,0,31,61.9,87,83,87,21,79.2,95,94,84,0,0,0,0,0,0,0,0,0,0,39,66.1,72,81,91,28,74.4,93,89,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,65.7,93,97,94,4,94,92,95,97,34,71.6,93,93,96,0,0,0,0,0,0,0,0,0,0,10,79.6,92,90,93,46,65.4,88,88,91,47,66.9,87,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,69.5,86,86,93,0,0,0,0,0,0,0,0,0,0,11,72.8,89,87,0,55,56.6,89,85,0,32,67.7,91,94,92,0,0,0,0,0,0,0,0,0,0,39,63.3,88,80,89,44,67.6,87,90,95,59,62.5,83,86,86,0,0,0,0,0,
49,Liverpool John Moores,84,80,49,66,84,85,4.5,17.3,73,90,6.1,141,75,16,85.8,94,96,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,87,86,91,22,57.7,83,72,89,89,61.5,86,84,91,18,75.2,84,90,92,47,65.6,81,84,88,54,35.5,78,74,85,0,0,0,0,0,61,57.5,79,78,88,34,69.4,85,88,89,0,0,0,0,0,12,82.8,84,78,90,20,80.2,90,84,92,0,0,0,0,0,0,0,0,0,0,55,54,80,87,87,0,0,0,0,0,41,57.1,78,85,85,38,72.1,79,73,79,18,43,71,57,0,0,0,0,0,0,17,81.4,84,86,92,63,66.7,86,87,94,29,70.1,84,78,87,7,92.3,93,89,95,40,51.8,89,86,90,54,63.3,91,93,93,60,53.9,86,85,97,11,80.1,96,96,94,0,0,0,0,0,33,64.5,84,83,85,20,71.2,84,91,92,9,82.1,94,95,94,40,69.1,76,73,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,71.4,89,91,93,12,75.2,88,92,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,57.4,86,87,88,0,0,0,0,0,0,0,0,0,0,38,64.6,83,86,90,53,64.3,85,88,91,33,72.1,80,81,85,0,0,0,0,0,
50,West London,96,58,50,65.9,87,84,4.6,15.6,70,86,6.4,120,78,47,75.5,93,94,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,62.3,76,80,0,105,50.9,85,79,75,0,0,0,0,0,0,0,0,0,0,21,71.6,92,91,80,0,0,0,0,0,0,0,0,0,0,73,33.3,82,72,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,72.5,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,74.8,55,52,86,24,70.6,94,84,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,72.3,88,85,87,46,55.1,81,76,0,0,0,0,0,0,86,34.1,56,45,80,0,0,0,0,0,0,0,0,0,0,21,83.8,92,87,85,23,62.3,94,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,62.9,91,87,84,0,0,0,0,0,0,0,0,0,0,12,81.1,94,80,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,Aberdeen,36,46,51,64.9,88,87,4.5,15.4,78,90,6.2,181,68,71,69.8,74,78,87,0,0,0,0,0,0,0,0,0,0,5,83.5,95,96,0,9,82.7,97,99,0,0,0,0,0,0,0,0,0,0,0,57,70.9,93,90,90,0,0,0,0,0,50,64.4,78,89,0,40,63,92,91,0,0,0,0,0,0,29,67.5,64,64,0,0,0,0,0,0,2,94.2,95,86,0,0,0,0,0,0,0,0,0,0,0,24,50.4,91,86,95,35,70.6,86,88,90,65,47.4,67,63,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,50.9,76,69,88,0,0,0,0,0,0,0,0,0,0,25,76.1,98,94,0,0,0,0,0,0,28,86.1,99,90,0,0,0,0,0,0,55,62.9,87,84,97,0,0,0,0,0,48,66.4,95,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92.2,96,97,98,54,66.7,85,77,86,52,68.3,89,90,0,0,0,0,0,0,13,72.5,95,98,0,35,40.8,97,89,0,9,77.2,93,94,0,72,44.1,82,82,91,40,65.1,87,87,91,32,39.3,84,75,0,0,0,0,0,0,0,0,0,0,0,33,71.4,95,85,0,6,88.7,86,87,0,0,0,0,0,0,
52,Queen's Belfast,48,38,52,64.8,89,88,5.1,15.8,80,95,5.9,153,74,19,85.2,86,90,96,8,77.3,85,85,94,0,0,0,0,0,24,52.7,89,85,96,12,70.2,88,86,0,21,66.8,85,84,94,0,0,0,0,0,79,64.1,86,80,94,5,90.9,97,97,0,49,64.6,78,84,96,43,61.3,81,83,95,0,0,0,0,0,50,61.1,80,78,92,16,74.8,88,86,0,5,75.8,98,100,100,0,0,0,0,0,52,69.3,83,75,0,0,0,0,0,0,58,59,86,87,98,0,0,0,0,0,13,45.4,70,66,96,10,78.3,92,93,94,22,78.4,88,86,97,0,0,0,0,0,0,0,0,0,0,46,61.3,78,77,96,58,67.3,92,89,98,0,0,0,0,0,26,86.5,93,96,86,7,82.2,95,91,0,52,63.9,90,89,95,0,0,0,0,0,47,68,92,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,69.1,85,76,93,0,0,0,0,0,26,66.3,93,93,99,35,76.8,91,86,94,25,82.2,89,90,93,35,56.3,92,91,96,4,84.5,88,91,96,43,30.5,91,87,0,33,52.4,91,91,96,69,46.4,88,85,92,29,68.6,89,86,96,17,62.5,90,95,96,17,73.9,87,86,0,10,84.5,90,92,95,47,66.8,89,87,91,0,0,0,0,0,0,0,0,0,0,
53,Strathclyde,51,52,53,64.6,88,87,5.2,19.8,80,92,5.5,201,66,4,96.3,92,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81.1,88,79,94,0,0,0,0,0,77,64.9,88,89,96,0,0,0,0,0,20,73.7,90,92,94,50,50.7,80,76,0,0,0,0,0,0,46,61.6,80,85,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,79.9,90,93,92,69,45.5,83,67,90,24,24.2,72,71,97,37,58.3,86,84,88,25,77.7,89,91,85,0,0,0,0,0,0,0,0,0,0,34,68.2,82,81,93,80,61.6,91,91,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95.1,98,97,93,56,63.9,94,93,95,0,0,0,0,0,0,0,0,0,0,9,79.9,88,75,93,62,50.2,88,92,88,0,0,0,0,0,0,0,0,0,0,55,65.6,88,87,93,0,0,0,0,0,0,0,0,0,0,26,62.8,85,85,0,0,0,0,0,0,31,56.3,93,88,94,37,63.1,90,89,95,27,70,94,95,91,0,0,0,0,0,2,99.2,94,95,0,17,78.9,98,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,Chichester,75,72,54,64.5,89,86,3.2,15.1,65,92,4.7,123,74,89,63.9,88,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,86,86,0,0,0,0,0,0,0,0,0,0,0,82,58,77,78,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80,95,92,93,0,0,0,0,0,0,0,0,0,0,13,77.4,95,91,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,65.3,95,91,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65.5,99,100,92,0,0,0,0,0,34,64.4,78,84,0,0,0,0,0,0,0,0,0,0,0,19,81.4,93,90,90,0,0,0,0,0,0,0,0,0,0,55,67.5,89,78,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,45.3,95,94,0,37,65.7,90,90,0,16,65,96,92,0,0,0,0,0,0,31,70.2,89,88,92,0,0,0,0,0,55,64.7,86,85,89,0,0,0,0,0,
55,Gloucestershire,72,64,55,64.2,87,85,5.6,19,69,92,5.9,123,75,82,66.2,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35.1,76,72,0,28,80,88,93,97,0,0,0,0,0,45,65.8,83,87,94,0,0,0,0,0,0,0,0,0,0,79,51.2,79,74,86,6,86,92,93,91,0,0,0,0,0,43,63.2,87,85,94,68,63.8,93,86,91,0,0,0,0,0,0,0,0,0,0,49,57.7,94,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,68.1,91,89,93,32,64.6,87,85,0,9,91.7,92,87,95,0,0,0,0,0,27,75.7,92,91,0,0,0,0,0,0,93,39,82,77,0,0,0,0,0,0,0,0,0,0,0,49,53.7,87,89,0,0,0,0,0,0,62,59.9,68,58,92,0,0,0,0,0,0,0,0,0,0,31,76.2,96,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,89,87,93,18,57.5,90,78,0,0,0,0,0,0,60,50.3,79,64,88,54,64.1,92,93,0,20,77.1,91,89,87,0,0,0,0,0,
56,Edge Hill,64,56,55,64.2,86,84,3.9,15.2,71,91,5.1,130,77,51,74.3,91,89,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,71.5,89,82,92,0,0,0,0,0,39,66.5,83,87,89,0,0,0,0,0,0,0,0,0,0,88,48.9,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,68.9,89,88,87,33,35.2,85,77,0,0,0,0,0,0,14,76.7,81,83,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,70.9,94,89,93,0,0,0,0,0,59,68.7,59,40,91,0,0,0,0,0,63,49.9,89,85,96,0,0,0,0,0,70,57.2,94,94,91,0,0,0,0,0,0,0,0,0,0,7,82,96,95,0,0,0,0,0,0,78,52.4,73,66,91,0,0,0,0,0,0,0,0,0,0,48,70.2,89,88,82,29,59.6,90,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,65,87,87,92,0,0,0,0,0,0,0,0,0,0,62,49,77,72,92,0,0,0,0,0,63,59.9,85,81,84,0,0,0,0,0,
57,Liverpool,59,67,57,63.6,85,87,6.3,13.5,78,95,6.1,146,74,44,77.4,87,89,92,0,0,0,0,0,0,0,0,0,0,1,100,97,100,99,0,0,0,0,0,31,56.8,83,88,96,0,0,0,0,0,43,76.6,90,87,97,21,72.6,86,93,0,53,63.8,81,82,94,2,94.4,89,92,96,13,54.9,94,88,0,29,67.5,84,85,89,0,0,0,0,0,7,72.8,97,99,99,0,0,0,0,0,0,0,0,0,0,9,63.7,93,91,98,46,65.8,78,80,96,0,0,0,0,0,0,0,0,0,0,29,62.1,79,92,96,52,64.5,84,88,0,0,0,0,0,0,0,0,0,0,0,49,60.8,81,79,95,48,69.9,94,91,96,0,0,0,0,0,0,0,0,0,0,2,94.6,96,92,90,42,66,87,83,98,7,91.5,95,98,96,43,69.3,94,88,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,39.6,74,81,92,59,62.2,87,90,94,31,59.7,76,75,98,27,80.3,92,93,0,53,68,91,89,92,5,77.4,92,92,95,5,80.8,97,96,0,39,39.4,91,84,91,5,80.6,89,90,95,53,57.5,88,86,95,83,52.2,77,77,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,61,92,89,87,0,0,0,0,0,3,79.6,96,96,98,
58,Cardiff,33,42,58,63,86,85,7,13.5,76,95,4.8,155,70,84,65.8,72,77,95,0,0,0,0,0,0,0,0,0,0,2,86.6,94,97,0,0,0,0,0,0,13,71.9,95,91,95,0,0,0,0,0,62,70,91,86,96,28,68.6,88,90,0,42,66.3,78,86,95,51,50.2,85,90,96,24,29.8,91,85,91,37,65,74,74,94,0,0,0,0,0,10,61,94,94,99,0,0,0,0,0,0,0,0,0,0,26,49.9,91,80,95,71,35.5,65,65,96,26,69.3,88,90,0,0,0,0,0,0,42,54.4,78,83,84,37,72.4,83,78,87,0,0,0,0,0,0,0,0,0,0,53,59.2,68,73,87,83,60.5,94,92,96,0,0,0,0,0,0,0,0,0,0,35,61.3,90,83,95,9,88.1,91,93,100,24,77.3,85,80,94,68,57.9,91,85,97,0,0,0,0,0,0,0,0,0,0,3,84.6,90,94,97,57,53.8,86,90,92,7,89.3,91,95,98,23,72,86,88,99,21,82.6,87,86,97,20,84.2,96,95,97,27,60.8,73,65,91,6,80.2,90,86,97,46,25.5,92,86,91,34,50.4,84,88,92,47,58.9,86,80,97,7,81.7,90,92,98,28,44.1,89,83,96,0,0,0,0,0,0,0,0,0,0,57,63.2,82,79,93,0,0,0,0,0,0,0,0,0,0,
59,Kingston,88,81,58,63,79,79,6.4,16,62,90,5.8,125,70,90,63.4,74,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,66,91,89,93,9,66.7,87,85,97,62,70,85,87,90,38,61.1,69,80,85,0,0,0,0,0,42,61.8,86,91,93,0,0,0,0,0,34,66,78,81,86,53,57,83,85,83,0,0,0,0,0,2,99.8,90,86,96,46,71.9,88,76,88,0,0,0,0,0,48,65.1,80,84,88,44,63.2,87,85,91,0,0,0,0,0,49,50,72,79,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,42.6,73,76,86,60,66.9,90,82,89,6,90.5,90,86,94,32,84.9,67,52,90,0,0,0,0,0,56,62.5,85,79,90,0,0,0,0,0,79,52.9,86,80,88,0,0,0,0,0,0,0,0,0,0,6,82.7,86,86,0,59,53.7,73,73,0,32,72.2,83,82,93,0,0,0,0,0,0,0,0,0,0,80,41.3,70,67,86,0,0,0,0,0,10,75.6,85,91,95,0,0,0,0,0,0,0,0,0,0,74,39.1,74,74,89,70,56,83,83,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,60.2,83,85,91,5,93.2,97,97,82,0,0,0,0,0,
60, SOAS,30,25,58,63,88,86,6.1,12.3,70,89,5.1,148,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90.1,99,99,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,77,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,67.7,80,77,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,70.8,96,94,89,6,82.8,96,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,68.3,89,85,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,64.5,93,87,92,0,0,0,0,0,20,55.2,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,King's College London,42,39,58,63,87,81,6.2,12.5,83,94,6.2,169,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83.7,89,91,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80.9,92,92,93,0,0,0,0,0,24,71.6,78,78,90,12,80.2,85,77,97,21,43.8,84,82,94,52,60.3,80,80,86,0,0,0,0,0,4,78.7,96,96,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,78.2,97,90,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,65.2,84,77,98,26,76.7,90,94,98,20,76.7,94,86,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,52.7,74,70,90,18,81.8,93,78,88,32,44.2,76,67,95,15,83.8,92,89,94,45,71,94,85,0,62,41.9,79,73,93,34,45.7,87,85,98,16,54.3,93,82,96,27,58,89,75,92,13,73.2,92,85,96,0,0,0,0,0,30,39.8,91,86,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
